img, img1, img2, ann
/media/andersen/D/Thesis/Dataset/Clip16/0706.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0705.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0704.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0706.png
/media/andersen/D/Thesis/Dataset/Clip40/0161.jpg,/media/andersen/D/Thesis/Dataset/Clip40/0160.jpg,/media/andersen/D/Thesis/Dataset/Clip40/0159.jpg,/media/andersen/D/Thesis/GroundTruth/Clip40/0161.png
/media/andersen/D/Thesis/Dataset/Clip80/0127.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0126.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0125.jpg,/media/andersen/D/Thesis/GroundTruth/Clip80/0127.png
/media/andersen/D/Thesis/Dataset/Clip75/0573.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0572.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0571.jpg,/media/andersen/D/Thesis/GroundTruth/Clip75/0573.png
/media/andersen/D/Thesis/Dataset/Clip14/0114.jpg,/media/andersen/D/Thesis/Dataset/Clip14/0113.jpg,/media/andersen/D/Thesis/Dataset/Clip14/0112.jpg,/media/andersen/D/Thesis/GroundTruth/Clip14/0114.png
/media/andersen/D/Thesis/Dataset/Clip58/0390.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0389.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0388.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0390.png
/media/andersen/D/Thesis/Dataset/Clip23/0072.jpg,/media/andersen/D/Thesis/Dataset/Clip23/0071.jpg,/media/andersen/D/Thesis/Dataset/Clip23/0070.jpg,/media/andersen/D/Thesis/GroundTruth/Clip23/0072.png
/media/andersen/D/Thesis/Dataset/Clip3/0025.jpg,/media/andersen/D/Thesis/Dataset/Clip3/0024.jpg,/media/andersen/D/Thesis/Dataset/Clip3/0023.jpg,/media/andersen/D/Thesis/GroundTruth/Clip3/0025.png
/media/andersen/D/Thesis/Dataset/Clip13/0074.jpg,/media/andersen/D/Thesis/Dataset/Clip13/0073.jpg,/media/andersen/D/Thesis/Dataset/Clip13/0072.jpg,/media/andersen/D/Thesis/GroundTruth/Clip13/0074.png
/media/andersen/D/Thesis/Dataset/Clip10/0149.jpg,/media/andersen/D/Thesis/Dataset/Clip10/0148.jpg,/media/andersen/D/Thesis/Dataset/Clip10/0147.jpg,/media/andersen/D/Thesis/GroundTruth/Clip10/0149.png
/media/andersen/D/Thesis/Dataset/Clip66/0155.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0154.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0153.jpg,/media/andersen/D/Thesis/GroundTruth/Clip66/0155.png
/media/andersen/D/Thesis/Dataset/Clip50/0021.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0020.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0019.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0021.png
/media/andersen/D/Thesis/Dataset/Clip12/0404.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0403.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0402.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0404.png
/media/andersen/D/Thesis/Dataset/Clip62/0153.jpg,/media/andersen/D/Thesis/Dataset/Clip62/0152.jpg,/media/andersen/D/Thesis/Dataset/Clip62/0151.jpg,/media/andersen/D/Thesis/GroundTruth/Clip62/0153.png
/media/andersen/D/Thesis/Dataset/Clip35/0666.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0665.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0664.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0666.png
/media/andersen/D/Thesis/Dataset/Clip78/0454.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0453.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0452.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0454.png
/media/andersen/D/Thesis/Dataset/Clip58/0110.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0109.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0108.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0110.png
/media/andersen/D/Thesis/Dataset/Clip31/0223.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0222.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0221.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0223.png
/media/andersen/D/Thesis/Dataset/Clip65/0531.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0530.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0529.jpg,/media/andersen/D/Thesis/GroundTruth/Clip65/0531.png
/media/andersen/D/Thesis/Dataset/Clip75/0069.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0068.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0067.jpg,/media/andersen/D/Thesis/GroundTruth/Clip75/0069.png
/media/andersen/D/Thesis/Dataset/Clip15/0171.jpg,/media/andersen/D/Thesis/Dataset/Clip15/0170.jpg,/media/andersen/D/Thesis/Dataset/Clip15/0169.jpg,/media/andersen/D/Thesis/GroundTruth/Clip15/0171.png
/media/andersen/D/Thesis/Dataset/Clip38/0374.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0373.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0372.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0374.png
/media/andersen/D/Thesis/Dataset/Clip71/0155.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0154.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0153.jpg,/media/andersen/D/Thesis/GroundTruth/Clip71/0155.png
/media/andersen/D/Thesis/Dataset/Clip66/0175.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0174.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0173.jpg,/media/andersen/D/Thesis/GroundTruth/Clip66/0175.png
/media/andersen/D/Thesis/Dataset/Clip20/0327.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0326.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0325.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0327.png
/media/andersen/D/Thesis/Dataset/Clip16/0440.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0439.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0438.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0440.png
/media/andersen/D/Thesis/Dataset/Clip50/0280.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0279.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0278.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0280.png
/media/andersen/D/Thesis/Dataset/Clip40/0232.jpg,/media/andersen/D/Thesis/Dataset/Clip40/0231.jpg,/media/andersen/D/Thesis/Dataset/Clip40/0230.jpg,/media/andersen/D/Thesis/GroundTruth/Clip40/0232.png
/media/andersen/D/Thesis/Dataset/Clip35/0664.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0663.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0662.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0664.png
/media/andersen/D/Thesis/Dataset/Clip65/0009.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0008.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0007.jpg,/media/andersen/D/Thesis/GroundTruth/Clip65/0009.png
/media/andersen/D/Thesis/Dataset/Clip16/0496.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0495.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0494.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0496.png
/media/andersen/D/Thesis/Dataset/Clip1/0211.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0210.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0209.jpg,/media/andersen/D/Thesis/GroundTruth/Clip1/0211.png
/media/andersen/D/Thesis/Dataset/Clip35/0342.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0341.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0340.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0342.png
/media/andersen/D/Thesis/Dataset/Clip60/0072.jpg,/media/andersen/D/Thesis/Dataset/Clip60/0071.jpg,/media/andersen/D/Thesis/Dataset/Clip60/0070.jpg,/media/andersen/D/Thesis/GroundTruth/Clip60/0072.png
/media/andersen/D/Thesis/Dataset/Clip16/0412.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0411.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0410.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0412.png
/media/andersen/D/Thesis/Dataset/Clip52/0439.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0438.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0437.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0439.png
/media/andersen/D/Thesis/Dataset/Clip29/0156.jpg,/media/andersen/D/Thesis/Dataset/Clip29/0155.jpg,/media/andersen/D/Thesis/Dataset/Clip29/0154.jpg,/media/andersen/D/Thesis/GroundTruth/Clip29/0156.png
/media/andersen/D/Thesis/Dataset/Clip1/0282.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0281.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0280.jpg,/media/andersen/D/Thesis/GroundTruth/Clip1/0282.png
/media/andersen/D/Thesis/Dataset/Clip50/0299.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0298.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0297.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0299.png
/media/andersen/D/Thesis/Dataset/Clip55/0235.jpg,/media/andersen/D/Thesis/Dataset/Clip55/0234.jpg,/media/andersen/D/Thesis/Dataset/Clip55/0233.jpg,/media/andersen/D/Thesis/GroundTruth/Clip55/0235.png
/media/andersen/D/Thesis/Dataset/Clip35/0510.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0509.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0508.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0510.png
/media/andersen/D/Thesis/Dataset/Clip78/0362.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0361.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0360.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0362.png
/media/andersen/D/Thesis/Dataset/Clip12/0128.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0127.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0126.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0128.png
/media/andersen/D/Thesis/Dataset/Clip3/0144.jpg,/media/andersen/D/Thesis/Dataset/Clip3/0143.jpg,/media/andersen/D/Thesis/Dataset/Clip3/0142.jpg,/media/andersen/D/Thesis/GroundTruth/Clip3/0144.png
/media/andersen/D/Thesis/Dataset/Clip28/0119.jpg,/media/andersen/D/Thesis/Dataset/Clip28/0118.jpg,/media/andersen/D/Thesis/Dataset/Clip28/0117.jpg,/media/andersen/D/Thesis/GroundTruth/Clip28/0119.png
/media/andersen/D/Thesis/Dataset/Clip36/0142.jpg,/media/andersen/D/Thesis/Dataset/Clip36/0141.jpg,/media/andersen/D/Thesis/Dataset/Clip36/0140.jpg,/media/andersen/D/Thesis/GroundTruth/Clip36/0142.png
/media/andersen/D/Thesis/Dataset/Clip31/0212.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0211.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0210.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0212.png
/media/andersen/D/Thesis/Dataset/Clip48/0149.jpg,/media/andersen/D/Thesis/Dataset/Clip48/0148.jpg,/media/andersen/D/Thesis/Dataset/Clip48/0147.jpg,/media/andersen/D/Thesis/GroundTruth/Clip48/0149.png
/media/andersen/D/Thesis/Dataset/Clip27/0006.jpg,/media/andersen/D/Thesis/Dataset/Clip27/0005.jpg,/media/andersen/D/Thesis/Dataset/Clip27/0004.jpg,/media/andersen/D/Thesis/GroundTruth/Clip27/0006.png
/media/andersen/D/Thesis/Dataset/Clip69/0008.jpg,/media/andersen/D/Thesis/Dataset/Clip69/0007.jpg,/media/andersen/D/Thesis/Dataset/Clip69/0006.jpg,/media/andersen/D/Thesis/GroundTruth/Clip69/0008.png
/media/andersen/D/Thesis/Dataset/Clip50/0195.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0194.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0193.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0195.png
/media/andersen/D/Thesis/Dataset/Clip20/0068.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0067.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0066.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0068.png
/media/andersen/D/Thesis/Dataset/Clip18/0099.jpg,/media/andersen/D/Thesis/Dataset/Clip18/0098.jpg,/media/andersen/D/Thesis/Dataset/Clip18/0097.jpg,/media/andersen/D/Thesis/GroundTruth/Clip18/0099.png
/media/andersen/D/Thesis/Dataset/Clip54/0198.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0197.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0196.jpg,/media/andersen/D/Thesis/GroundTruth/Clip54/0198.png
/media/andersen/D/Thesis/Dataset/Clip18/0082.jpg,/media/andersen/D/Thesis/Dataset/Clip18/0081.jpg,/media/andersen/D/Thesis/Dataset/Clip18/0080.jpg,/media/andersen/D/Thesis/GroundTruth/Clip18/0082.png
/media/andersen/D/Thesis/Dataset/Clip53/0052.jpg,/media/andersen/D/Thesis/Dataset/Clip53/0051.jpg,/media/andersen/D/Thesis/Dataset/Clip53/0050.jpg,/media/andersen/D/Thesis/GroundTruth/Clip53/0052.png
/media/andersen/D/Thesis/Dataset/Clip74/0005.jpg,/media/andersen/D/Thesis/Dataset/Clip74/0004.jpg,/media/andersen/D/Thesis/Dataset/Clip74/0003.jpg,/media/andersen/D/Thesis/GroundTruth/Clip74/0005.png
/media/andersen/D/Thesis/Dataset/Clip57/0068.jpg,/media/andersen/D/Thesis/Dataset/Clip57/0067.jpg,/media/andersen/D/Thesis/Dataset/Clip57/0066.jpg,/media/andersen/D/Thesis/GroundTruth/Clip57/0068.png
/media/andersen/D/Thesis/Dataset/Clip38/0246.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0245.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0244.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0246.png
/media/andersen/D/Thesis/Dataset/Clip66/0262.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0261.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0260.jpg,/media/andersen/D/Thesis/GroundTruth/Clip66/0262.png
/media/andersen/D/Thesis/Dataset/Clip16/0885.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0884.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0883.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0885.png
/media/andersen/D/Thesis/Dataset/Clip39/0049.jpg,/media/andersen/D/Thesis/Dataset/Clip39/0048.jpg,/media/andersen/D/Thesis/Dataset/Clip39/0047.jpg,/media/andersen/D/Thesis/GroundTruth/Clip39/0049.png
/media/andersen/D/Thesis/Dataset/Clip54/0159.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0158.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0157.jpg,/media/andersen/D/Thesis/GroundTruth/Clip54/0159.png
/media/andersen/D/Thesis/Dataset/Clip20/0041.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0040.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0039.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0041.png
/media/andersen/D/Thesis/Dataset/Clip71/0099.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0098.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0097.jpg,/media/andersen/D/Thesis/GroundTruth/Clip71/0099.png
/media/andersen/D/Thesis/Dataset/Clip78/0108.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0107.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0106.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0108.png
/media/andersen/D/Thesis/Dataset/Clip37/0010.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0009.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0008.jpg,/media/andersen/D/Thesis/GroundTruth/Clip37/0010.png
/media/andersen/D/Thesis/Dataset/Clip37/0340.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0339.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0338.jpg,/media/andersen/D/Thesis/GroundTruth/Clip37/0340.png
/media/andersen/D/Thesis/Dataset/Clip73/0146.jpg,/media/andersen/D/Thesis/Dataset/Clip73/0145.jpg,/media/andersen/D/Thesis/Dataset/Clip73/0144.jpg,/media/andersen/D/Thesis/GroundTruth/Clip73/0146.png
/media/andersen/D/Thesis/Dataset/Clip12/0201.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0200.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0199.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0201.png
/media/andersen/D/Thesis/Dataset/Clip14/0256.jpg,/media/andersen/D/Thesis/Dataset/Clip14/0255.jpg,/media/andersen/D/Thesis/Dataset/Clip14/0254.jpg,/media/andersen/D/Thesis/GroundTruth/Clip14/0256.png
/media/andersen/D/Thesis/Dataset/Clip78/0151.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0150.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0149.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0151.png
/media/andersen/D/Thesis/Dataset/Clip30/0079.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0078.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0077.jpg,/media/andersen/D/Thesis/GroundTruth/Clip30/0079.png
/media/andersen/D/Thesis/Dataset/Clip75/0458.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0457.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0456.jpg,/media/andersen/D/Thesis/GroundTruth/Clip75/0458.png
/media/andersen/D/Thesis/Dataset/Clip12/0163.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0162.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0161.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0163.png
/media/andersen/D/Thesis/Dataset/Clip19/0063.jpg,/media/andersen/D/Thesis/Dataset/Clip19/0062.jpg,/media/andersen/D/Thesis/Dataset/Clip19/0061.jpg,/media/andersen/D/Thesis/GroundTruth/Clip19/0063.png
/media/andersen/D/Thesis/Dataset/Clip52/0372.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0371.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0370.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0372.png
/media/andersen/D/Thesis/Dataset/Clip22/0156.jpg,/media/andersen/D/Thesis/Dataset/Clip22/0155.jpg,/media/andersen/D/Thesis/Dataset/Clip22/0154.jpg,/media/andersen/D/Thesis/GroundTruth/Clip22/0156.png
/media/andersen/D/Thesis/Dataset/Clip35/0697.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0696.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0695.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0697.png
/media/andersen/D/Thesis/Dataset/Clip16/0794.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0793.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0792.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0794.png
/media/andersen/D/Thesis/Dataset/Clip35/0209.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0208.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0207.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0209.png
/media/andersen/D/Thesis/Dataset/Clip73/0066.jpg,/media/andersen/D/Thesis/Dataset/Clip73/0065.jpg,/media/andersen/D/Thesis/Dataset/Clip73/0064.jpg,/media/andersen/D/Thesis/GroundTruth/Clip73/0066.png
/media/andersen/D/Thesis/Dataset/Clip51/0034.jpg,/media/andersen/D/Thesis/Dataset/Clip51/0033.jpg,/media/andersen/D/Thesis/Dataset/Clip51/0032.jpg,/media/andersen/D/Thesis/GroundTruth/Clip51/0034.png
/media/andersen/D/Thesis/Dataset/Clip35/0235.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0234.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0233.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0235.png
/media/andersen/D/Thesis/Dataset/Clip40/0026.jpg,/media/andersen/D/Thesis/Dataset/Clip40/0025.jpg,/media/andersen/D/Thesis/Dataset/Clip40/0024.jpg,/media/andersen/D/Thesis/GroundTruth/Clip40/0026.png
/media/andersen/D/Thesis/Dataset/Clip16/0228.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0227.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0226.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0228.png
/media/andersen/D/Thesis/Dataset/Clip71/0306.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0305.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0304.jpg,/media/andersen/D/Thesis/GroundTruth/Clip71/0306.png
/media/andersen/D/Thesis/Dataset/Clip37/0343.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0342.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0341.jpg,/media/andersen/D/Thesis/GroundTruth/Clip37/0343.png
/media/andersen/D/Thesis/Dataset/Clip41/0034.jpg,/media/andersen/D/Thesis/Dataset/Clip41/0033.jpg,/media/andersen/D/Thesis/Dataset/Clip41/0032.jpg,/media/andersen/D/Thesis/GroundTruth/Clip41/0034.png
/media/andersen/D/Thesis/Dataset/Clip58/0239.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0238.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0237.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0239.png
/media/andersen/D/Thesis/Dataset/Clip16/0268.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0267.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0266.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0268.png
/media/andersen/D/Thesis/Dataset/Clip50/0381.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0380.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0379.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0381.png
/media/andersen/D/Thesis/Dataset/Clip38/0075.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0074.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0073.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0075.png
/media/andersen/D/Thesis/Dataset/Clip38/0618.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0617.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0616.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0618.png
/media/andersen/D/Thesis/Dataset/Clip12/0476.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0475.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0474.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0476.png
/media/andersen/D/Thesis/Dataset/Clip80/0089.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0088.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0087.jpg,/media/andersen/D/Thesis/GroundTruth/Clip80/0089.png
/media/andersen/D/Thesis/Dataset/Clip44/0060.jpg,/media/andersen/D/Thesis/Dataset/Clip44/0059.jpg,/media/andersen/D/Thesis/Dataset/Clip44/0058.jpg,/media/andersen/D/Thesis/GroundTruth/Clip44/0060.png
/media/andersen/D/Thesis/Dataset/Clip36/0165.jpg,/media/andersen/D/Thesis/Dataset/Clip36/0164.jpg,/media/andersen/D/Thesis/Dataset/Clip36/0163.jpg,/media/andersen/D/Thesis/GroundTruth/Clip36/0165.png
/media/andersen/D/Thesis/Dataset/Clip16/0292.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0291.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0290.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0292.png
/media/andersen/D/Thesis/Dataset/Clip73/0137.jpg,/media/andersen/D/Thesis/Dataset/Clip73/0136.jpg,/media/andersen/D/Thesis/Dataset/Clip73/0135.jpg,/media/andersen/D/Thesis/GroundTruth/Clip73/0137.png
/media/andersen/D/Thesis/Dataset/Clip79/0087.jpg,/media/andersen/D/Thesis/Dataset/Clip79/0086.jpg,/media/andersen/D/Thesis/Dataset/Clip79/0085.jpg,/media/andersen/D/Thesis/GroundTruth/Clip79/0087.png
/media/andersen/D/Thesis/Dataset/Clip32/0325.jpg,/media/andersen/D/Thesis/Dataset/Clip32/0324.jpg,/media/andersen/D/Thesis/Dataset/Clip32/0323.jpg,/media/andersen/D/Thesis/GroundTruth/Clip32/0325.png
/media/andersen/D/Thesis/Dataset/Clip23/0183.jpg,/media/andersen/D/Thesis/Dataset/Clip23/0182.jpg,/media/andersen/D/Thesis/Dataset/Clip23/0181.jpg,/media/andersen/D/Thesis/GroundTruth/Clip23/0183.png
/media/andersen/D/Thesis/Dataset/Clip55/0158.jpg,/media/andersen/D/Thesis/Dataset/Clip55/0157.jpg,/media/andersen/D/Thesis/Dataset/Clip55/0156.jpg,/media/andersen/D/Thesis/GroundTruth/Clip55/0158.png
/media/andersen/D/Thesis/Dataset/Clip20/0089.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0088.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0087.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0089.png
/media/andersen/D/Thesis/Dataset/Clip19/0001.jpg,/media/andersen/D/Thesis/Dataset/Clip19/0000.jpg,/media/andersen/D/Thesis/Dataset/Clip19/0100.jpg,/media/andersen/D/Thesis/GroundTruth/Clip19/0001.png
/media/andersen/D/Thesis/Dataset/Clip17/0024.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0023.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0022.jpg,/media/andersen/D/Thesis/GroundTruth/Clip17/0024.png
/media/andersen/D/Thesis/Dataset/Clip33/0100.jpg,/media/andersen/D/Thesis/Dataset/Clip33/0099.jpg,/media/andersen/D/Thesis/Dataset/Clip33/0098.jpg,/media/andersen/D/Thesis/GroundTruth/Clip33/0100.png
/media/andersen/D/Thesis/Dataset/Clip18/0111.jpg,/media/andersen/D/Thesis/Dataset/Clip18/0110.jpg,/media/andersen/D/Thesis/Dataset/Clip18/0109.jpg,/media/andersen/D/Thesis/GroundTruth/Clip18/0111.png
/media/andersen/D/Thesis/Dataset/Clip44/0057.jpg,/media/andersen/D/Thesis/Dataset/Clip44/0056.jpg,/media/andersen/D/Thesis/Dataset/Clip44/0055.jpg,/media/andersen/D/Thesis/GroundTruth/Clip44/0057.png
/media/andersen/D/Thesis/Dataset/Clip52/0294.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0293.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0292.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0294.png
/media/andersen/D/Thesis/Dataset/Clip58/0019.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0018.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0017.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0019.png
